%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=206728, 2026/02/18 13:6:2.32)
64 641 1.045101e-02 1.183883e+01  8.394449063385883392e+01  9.168642532820726387e+01  9.856376913815313401e+01  1.059488502649708010e+02
65 651 1.025495e-02 1.182638e+01  8.394449063385883392e+01  9.159188190463270018e+01  9.492979565778352935e+01  1.040921799432868511e+02
66 661 1.007038e-02 1.182303e+01  8.394449063385883392e+01  8.780632700230390242e+01  1.011034718837734232e+02  2.011324936428525803e+02
67 671 9.973638e-03 1.174486e+01  8.394449063385883392e+01  8.757859672515705540e+01  9.579926401194569507e+01  1.041006101607439120e+02
68 681 9.837802e-03 1.169685e+01  8.394449063385883392e+01  8.737221167826918133e+01  9.423446791641700315e+01  1.727823916621393607e+02
69 691 9.790476e-03 1.168206e+01  8.394449063385883392e+01  8.868269226781075076e+01  9.835724315008729945e+01  1.822479167394893125e+02
70 701 9.612539e-03 1.166558e+01  8.300157504372391770e+01  8.300157504372391770e+01  9.763610030918825089e+01  2.712734209108782011e+02
71 711 9.640037e-03 1.166510e+01  8.300157504372391770e+01  8.567094955576365578e+01  1.063302407888296415e+02  2.505737579426249511e+02
72 721 9.478239e-03 1.165141e+01  8.300157504372391770e+01  8.531970437466921453e+01  9.381806124733616059e+01  2.813840634970154611e+02
73 731 9.381299e-03 1.164979e+01  8.300157504372391770e+01  8.671783717392982282e+01  9.410267781282865940e+01  2.210975705142550112e+02
74 741 9.068169e-03 1.167605e+01  8.271813091415205577e+01  8.271813091415205577e+01  9.324865173879496183e+01  1.593999228026982564e+02
75 751 8.964296e-03 1.173261e+01  8.271813091415205577e+01  8.375932612276302791e+01  8.993262764161443101e+01  2.095981659705579432e+02
76 761 8.816614e-03 1.175807e+01  8.023509058540832939e+01  8.023509058540832939e+01  1.031759358903096313e+02  1.876115791819599110e+02
77 771 8.822280e-03 1.177551e+01  8.023509058540832939e+01  8.180477540938096581e+01  8.747430456924564623e+01  1.650867964992838495e+02
78 781 8.745222e-03 1.181648e+01  8.023509058540832939e+01  8.262968007997666575e+01  8.889144853913104782e+01  1.059174163344268607e+02
79 791 8.751910e-03 1.182549e+01  8.023509058540832939e+01  8.276361434992898580e+01  9.005973946699378985e+01  9.741339767278233808e+01
80 801 8.749530e-03 1.182884e+01  7.611000295499289336e+01  7.611000295499289336e+01  8.817085094706233406e+01  1.660103927385845850e+02
81 811 8.689600e-03 1.183731e+01  7.611000295499289336e+01  7.707174171771201543e+01  8.740813873090343122e+01  1.947199391843756189e+02
82 821 8.570018e-03 1.184488e+01  7.611000295499289336e+01  8.012471492420876018e+01  9.011393857498207183e+01  1.092972185257567475e+02
83 831 8.367936e-03 1.178228e+01  7.611000295499289336e+01  8.029188097844112804e+01  8.455719278705936404e+01  8.901974888159458033e+01
84 841 8.346243e-03 1.177686e+01  7.611000295499289336e+01  7.914713800430428137e+01  8.785679077900115885e+01  1.657986434328183236e+02
85 851 8.229483e-03 1.178405e+01  7.611000295499289336e+01  7.735418153795079377e+01  8.976173829885065913e+01  1.026481856177097711e+02
86 861 8.120834e-03 1.177436e+01  7.611000295499289336e+01  7.838396401340807529e+01  8.916633098968918603e+01  1.642863411198381698e+02
87 871 7.939355e-03 1.178755e+01  7.611000295499289336e+01  7.826095296230271003e+01  8.606760234072640969e+01  2.291668890819584306e+02
88 881 7.801823e-03 1.178083e+01  7.611000295499289336e+01  7.754311464969701717e+01  8.323793350346451803e+01  1.031494012646885210e+02
89 891 7.728373e-03 1.184560e+01  7.611000295499289336e+01  7.804583253968246481e+01  8.226346057140875700e+01  8.581138012184362651e+01
90 901 7.673815e-03 1.185096e+01  7.611000295499289336e+01  7.783596559476630716e+01  8.651394268432468948e+01  1.622648087502434464e+02
