%  columns="iteration, evaluation, void, void, void, xmean" (startseed=209166, 2026/02/11 10:36:6.69)
10 101 0 0 0 8.591435e-02 9.612279e-02 9.901584e-02 7.989649e-02 1.072415e-01 9.734829e-02 1.318076e-01 1.556727e-01 9.890811e-02 9.888146e-02 1.172029e-01 9.436234e-02 5.226253e-02 9.426547e-02 2.710962e-02 8.487140e-02 1.268098e-01 4.980132e-02 5.831645e-02 3.125311e-01 8.047070e-02 8.413207e-02 1.476968e-01 3.404954e-01 9.477605e-02 3.392439e-01 2.263733e-01 1.909688e-01 5.326822e-01 6.158212e-01 
11 111 0 0 0 8.432593e-02 9.905198e-02 1.022350e-01 8.053780e-02 1.117324e-01 9.698968e-02 1.276212e-01 1.486904e-01 9.755961e-02 9.370851e-02 1.189916e-01 9.126935e-02 4.971371e-02 9.343317e-02 2.782184e-02 8.308110e-02 1.265453e-01 4.888643e-02 6.332136e-02 3.245644e-01 8.088919e-02 8.119948e-02 1.472337e-01 3.162867e-01 9.393681e-02 3.399684e-01 2.400621e-01 1.813459e-01 5.486396e-01 6.054408e-01 
12 121 0 0 0 8.654573e-02 1.041739e-01 1.070935e-01 7.959311e-02 1.073032e-01 1.004685e-01 1.260327e-01 1.483908e-01 1.031212e-01 9.990556e-02 1.137720e-01 9.085800e-02 5.167932e-02 9.514994e-02 2.763204e-02 8.333499e-02 1.150290e-01 5.122658e-02 6.497603e-02 3.130327e-01 8.047415e-02 8.126577e-02 1.431898e-01 3.170114e-01 9.059464e-02 3.460573e-01 2.316633e-01 1.813193e-01 5.408686e-01 6.056838e-01 
13 131 0 0 0 8.743364e-02 9.920679e-02 1.104053e-01 8.266879e-02 1.052145e-01 1.031491e-01 1.223076e-01 1.450936e-01 1.004919e-01 9.716149e-02 1.124417e-01 8.301499e-02 5.199532e-02 9.291170e-02 2.709031e-02 7.952971e-02 1.125225e-01 4.925434e-02 7.249682e-02 3.203228e-01 8.130386e-02 7.797441e-02 1.461623e-01 3.101808e-01 9.323944e-02 3.480472e-01 2.252942e-01 2.002469e-01 5.223194e-01 6.094219e-01 
14 141 0 0 0 8.128223e-02 9.413592e-02 1.170251e-01 8.734994e-02 9.887290e-02 1.030580e-01 1.265969e-01 1.399402e-01 1.029381e-01 9.989292e-02 1.130253e-01 7.966657e-02 5.153995e-02 9.879739e-02 2.741896e-02 7.977872e-02 1.185720e-01 4.637471e-02 7.109548e-02 3.113350e-01 7.205595e-02 7.770076e-02 1.410287e-01 3.109121e-01 9.044971e-02 3.310057e-01 2.354397e-01 2.032042e-01 5.321957e-01 6.179199e-01 
15 151 0 0 0 7.967844e-02 8.613761e-02 1.095799e-01 8.297391e-02 9.707354e-02 1.095686e-01 1.311745e-01 1.466326e-01 1.035269e-01 9.961380e-02 1.110176e-01 7.481392e-02 5.011154e-02 9.555547e-02 2.761746e-02 8.245396e-02 1.186040e-01 5.025222e-02 7.159367e-02 2.966985e-01 7.552711e-02 7.822410e-02 1.564684e-01 3.059552e-01 9.327629e-02 3.407285e-01 2.405600e-01 2.144519e-01 5.465659e-01 6.343146e-01 
16 161 0 0 0 7.980558e-02 8.809746e-02 1.008226e-01 8.156209e-02 9.676076e-02 1.192980e-01 1.347792e-01 1.469630e-01 1.013877e-01 9.684778e-02 1.202208e-01 7.523339e-02 4.875659e-02 9.083635e-02 2.550932e-02 8.278209e-02 1.138363e-01 4.824343e-02 7.234356e-02 3.103550e-01 7.185571e-02 7.785993e-02 1.602117e-01 3.040822e-01 8.799945e-02 3.484132e-01 2.309263e-01 2.211343e-01 5.676096e-01 6.585296e-01 
17 171 0 0 0 8.551446e-02 8.821294e-02 9.593951e-02 7.879047e-02 9.538031e-02 1.245748e-01 1.231543e-01 1.483397e-01 1.005624e-01 9.062374e-02 1.230788e-01 7.291804e-02 4.542320e-02 9.192997e-02 2.524396e-02 7.870985e-02 1.222066e-01 4.569296e-02 7.066535e-02 3.246249e-01 7.491769e-02 8.023046e-02 1.548410e-01 3.177023e-01 9.299158e-02 3.458460e-01 2.398722e-01 2.241484e-01 5.347480e-01 6.331639e-01 
18 181 0 0 0 8.932913e-02 8.103319e-02 1.031715e-01 7.971964e-02 9.529567e-02 1.257181e-01 1.254887e-01 1.444053e-01 1.001653e-01 8.393205e-02 1.255711e-01 7.548987e-02 4.615639e-02 9.018716e-02 2.495494e-02 7.979563e-02 1.207655e-01 4.869166e-02 7.311434e-02 3.444361e-01 7.015808e-02 7.732551e-02 1.465310e-01 3.108557e-01 9.356342e-02 3.457106e-01 2.447069e-01 2.185695e-01 5.482408e-01 5.910789e-01 
19 191 0 0 0 9.486831e-02 8.628257e-02 1.100758e-01 8.093098e-02 9.347473e-02 1.208506e-01 1.228102e-01 1.445165e-01 1.006905e-01 8.690592e-02 1.281962e-01 7.639379e-02 4.439103e-02 8.732521e-02 2.295550e-02 8.205776e-02 1.259285e-01 4.900128e-02 7.069349e-02 3.349311e-01 7.298572e-02 7.402750e-02 1.495672e-01 3.131465e-01 9.408736e-02 3.373356e-01 2.465116e-01 2.190208e-01 5.180189e-01 5.928039e-01 
